epoch,lr,epoch_seconds,train_step_loss,train_loss,train_acc,train_macro_f1,train_weighted_f1,train_malware_avg_f1,val_loss,val_acc,val_macro_f1,val_weighted_f1,val_malware_avg_f1,macro_f1_gap_train_minus_val,cont_gate_min,cont_gate_max,cont_gate_mean,cont_gate_std
25,0.0008752067349848089,10.703,0.3833354336428697,0.32963339351572185,0.9045353699121086,0.8558652843143765,0.9041364458010613,0.8078701568636131,0.4873882738803434,0.8685153583617747,0.8024023434054537,0.8682913956385975,0.7367355987234162,0.053462940908922785,0.3938656151294708,0.5095328092575073,0.4606369435787201,0.027149243280291557
26,0.0008608757210636101,10.829,0.37447964431777914,0.31810391984027403,0.9106579059646728,0.8651874541006221,0.9103807799062393,0.820278385065835,0.4867189209615818,0.8703924914675768,0.8054852437584743,0.8703391073550217,0.7408746395067748,0.05970221034214784,0.3973392844200134,0.5113534927368164,0.45987334847450256,0.027689266949892044
27,0.0008459053486174387,10.646,0.3638206686122353,0.3152765991622875,0.9098472565918594,0.86312656004968,0.9090609323002419,0.8175376386561286,0.5061374443789798,0.8703071672354948,0.8044677880595313,0.8697818265312902,0.7394611199509816,0.058658771990148684,0.38921090960502625,0.5097830295562744,0.4592117369174957,0.02882481925189495
28,0.0008303241146011062,10.654,0.35655776755055407,0.3093229618248694,0.9119165457803566,0.8664165660175118,0.9111744166240358,0.8219100880233491,0.5238726225322424,0.8719283276450512,0.8066538415306375,0.8711648144422416,0.7423758579124566,0.05976272448687436,0.38742488622665405,0.5118391513824463,0.45838189125061035,0.029069382697343826
29,0.0008141616787791424,10.756,0.3473894412082783,0.2933126977431163,0.9166097789913815,0.8738423478203841,0.9161428522843047,0.8318395812439944,0.4940206470749891,0.8718430034129693,0.8073662396835671,0.8715810281744447,0.7434395946236269,0.06647610813681692,0.38446956872940063,0.5127793550491333,0.4580824077129364,0.029395291581749916
30,0.0007974488072667468,10.671,0.33747073455377286,0.2854391585153996,0.9178257530506015,0.8757703635966683,0.9174187749375895,0.8343889286332002,0.5038728941015823,0.8730375426621161,0.8091576168933556,0.8727888855916163,0.7457711758942375,0.06661274670331263,0.3845979869365692,0.5124205350875854,0.4567853510379791,0.02976400963962078
31,0.0007802173139647414,10.725,0.3304883571109101,0.2823609401315275,0.9185937366669511,0.8759646734423083,0.9176012173570082,0.8346408979230778,0.5043562893981413,0.8726962457337883,0.8072842954367421,0.8716656868504954,0.7432164339748345,0.06868037800556626,0.38346245884895325,0.5084476470947266,0.4559645354747772,0.02959335781633854
32,0.0007624999999999999,10.599,0.322869134542834,0.2720114080401775,0.9212603464459425,0.8809883259155257,0.9208606931763021,0.8413462141523729,0.5071547493999728,0.872098976109215,0.8075638574481179,0.8716870770877908,0.7436461244262992,0.0734244684674078,0.38463443517684937,0.512127697467804,0.45567038655281067,0.02953208237886429
33,0.0007443305912866413,10.731,0.31747640104146935,0.25546344528782944,0.9284708592883352,0.8918572501189374,0.9281176768736794,0.8558238893508859,0.49678013324737547,0.8778156996587031,0.8161889186861015,0.8775257232311148,0.7550892358381679,0.0756683314328358,0.38273632526397705,0.5128153562545776,0.4547153115272522,0.02983996272087097
34,0.0007257436743268323,10.614,0.3054847532352578,0.25004925600893824,0.9278522058196091,0.891060821142438,0.9275804965168053,0.8547477615232507,0.5460406497070001,0.8722696245733789,0.8078858109387367,0.871926879545207,0.7440753957471244,0.08317501020370133,0.38100746273994446,0.5130664706230164,0.4544967710971832,0.029848333448171616
35,0.0007067746303734177,10.61,0.3036979498645736,0.2571260990014366,0.9279375373325369,0.8908750655036526,0.9274419560390299,0.8545356459280921,0.5092021170329722,0.8736348122866894,0.8092533356429312,0.8729359998148466,0.74584182091642,0.08162172986072136,0.38159263134002686,0.5155249834060669,0.454241007566452,0.030408743768930435
36,0.0006874595680796927,10.763,0.2939012209087806,0.24684428711964496,0.9306894786244561,0.8951271152187971,0.9302631732659072,0.8601765980695072,0.536238663798713,0.8726109215017065,0.8077839434713632,0.8718695106721296,0.7439110314919821,0.08734317174743389,0.38198187947273254,0.515607476234436,0.4540208876132965,0.030177297070622444
37,0.0006678352547645297,10.63,0.2886232933777674,0.2302814057605931,0.9332067582558239,0.8991299012022538,0.9329647804779345,0.8655065349363383,0.542510765689225,0.8738054607508532,0.810389443840822,0.8736523002025587,0.7473281928689975,0.08874045736143177,0.38261741399765015,0.5160089135169983,0.4532693326473236,0.029873112216591835
38,0.0006479390464236974,10.72,0.281145508129225,0.22578581090123592,0.9349773871490742,0.902038668458331,0.9348887392351597,0.8693920023888858,0.5473053199032468,0.8764505119453925,0.814619477233206,0.8764277051599302,0.7529682373921762,0.08741919122512498,0.3814728558063507,0.5170320272445679,0.45294544100761414,0.030028747394680977
39,0.0006278088166205988,10.633,0.27184241058497066,0.21912667103768493,0.9368120146770202,0.9043995494258293,0.9364648728365315,0.8725398433754892,0.5507250457086661,0.8745733788395904,0.8111427912179502,0.8741847822906912,0.7483610950164453,0.09325675820787915,0.3843679130077362,0.5155908465385437,0.4527618885040283,0.029485950246453285
40,0.000607482884391792,10.721,0.2661026994800983,0.21241581779345584,0.9391586312825326,0.9080258743300726,0.9388941323228271,0.8773678324400969,0.570238693745063,0.8731228668941979,0.8092129102489587,0.8729269893346359,0.7457310181491749,0.09881296408111395,0.38650813698768616,0.5160201787948608,0.4527553617954254,0.029467741027474403
41,0.0005869999413045246,10.633,0.25787407725258527,0.20597630939352216,0.9405666012458401,0.910003459734893,0.9402258996712681,0.8800046129798572,0.580453592111633,0.8784982935153584,0.8171466447478825,0.8781681430624284,0.7563947011775721,0.0928568149870106,0.38421425223350525,0.5134873986244202,0.45215266942977905,0.02945566549897194
42,0.0005663989778051377,10.625,0.25253944551172147,0.20073651486095567,0.9437665329806297,0.9149069583152742,0.9434753975890731,0.8865426110870324,0.5767981497094086,0.8777303754266211,0.8159601568320471,0.8773773631113106,0.7547842491685746,0.0989468014832271,0.38447168469429016,0.514970600605011,0.45208224654197693,0.029572026804089546
43,0.0005457192089985347,10.77,0.24733376623278278,0.18894100604366346,0.9451958358221692,0.9170082640385128,0.9448672994877607,0.8893443520513502,0.6194942177766012,0.8771331058020477,0.8150214519378491,0.8767329611031142,0.7535326426429773,0.10198681210066363,0.3849128186702728,0.513322651386261,0.45193397998809814,0.029524827376008034
44,0.0005250000000000001,10.633,0.23964842009378054,0.1884166102356365,0.9454304974827203,0.9175976023673054,0.9452641175675879,0.8901301364897405,0.6147141619347062,0.875,0.8123562414927736,0.8748809111813847,0.7500644476626949,0.10524136087453173,0.3847600519657135,0.513946533203125,0.4516337215900421,0.029398003593087196
45,0.0005042807910014655,10.753,0.23594876852359206,0.1769022258684104,0.9487584264869016,0.9224400978339549,0.9484925538587473,0.8965867971119398,0.6345523430625734,0.8755972696245734,0.8128761926018386,0.8753327573270527,0.7506722968616298,0.10956390523211623,0.3862127661705017,0.5152422189712524,0.4515431523323059,0.0294768325984478
46,0.0004836010221948623,10.645,0.22799040389664701,0.179232090065652,0.9483531018004949,0.9220845521644315,0.9482257368480641,0.8961198473303531,0.608639963088182,0.8755119453924914,0.813042503036925,0.8753244240211653,0.7509794193287896,0.10904204912750648,0.3850629925727844,0.5162931084632874,0.45151442289352417,0.029738595709204674
47,0.00046300005869547554,10.65,0.22489885514873378,0.17060774259319464,0.950486389623688,0.9251899527917531,0.9503004328731907,0.9002532703890042,0.6480959063097071,0.8725255972696245,0.8083182968628497,0.8722812868695795,0.744595102542978,0.11687165592890336,0.38319873809814453,0.516728401184082,0.4512820541858673,0.029760874807834625
48,0.0004425171156082081,10.753,0.21964141052705516,0.16737432279947095,0.9516383650482123,0.9267040438341739,0.9513332283901136,0.9022720584455652,0.6197822597246528,0.8772184300341297,0.8152139492451872,0.8768573695887968,0.753817773840645,0.11149009458898673,0.38377946615219116,0.5173882246017456,0.45112666487693787,0.02981404960155487
49,0.0004221911833794011,10.642,0.21469953798481767,0.16158898313996206,0.9518090280740678,0.9270419398542388,0.9515554824815183,0.9027225864723184,0.6857584419917735,0.8747440273037542,0.8118574278292703,0.8746575269732817,0.7492855048535952,0.11518451202496849,0.3835248053073883,0.5176041126251221,0.45128336548805237,0.029990248382091522
50,0.0004020609535763026,10.714,0.21047174340197125,0.15807518100044773,0.954496970731291,0.931223447955834,0.9543214023628717,0.9082979306077786,0.6717147974837762,0.8761092150170648,0.8138036181674364,0.8759951044418726,0.7518804010204948,0.1174198297883976,0.38351717591285706,0.5151531100273132,0.4511505365371704,0.030011987313628197
51,0.0003821647452354703,10.626,0.20069200563160203,0.15262302310762374,0.9554569502517279,0.9327899931047832,0.9553294484144687,0.910386657473044,0.6967055952182809,0.8753412969283276,0.8125063510161321,0.8750667023040658,0.7501507114854226,0.12028364208865105,0.38387051224708557,0.5157563090324402,0.45108434557914734,0.02999628707766533
52,0.00036254043192030736,10.726,0.1951459946079215,0.1457713527546288,0.9565875927980203,0.9342845216447496,0.956373563796241,0.9123793621929995,0.7084530698968282,0.8743174061433447,0.8107194600318444,0.8739426518143358,0.7477681901730385,0.12356506161290526,0.3839240074157715,0.5159903764724731,0.4510717988014221,0.03003406710922718
53,0.00034322536962658233,10.621,0.19217363663150624,0.14205426863969334,0.9582942230565747,0.9368747253665402,0.9580777305638024,0.9158329671553869,0.7158941968716045,0.8742320819112628,0.8105643494477299,0.8738111662766952,0.7475898393228183,0.12631037591881022,0.38341015577316284,0.5153481364250183,0.45113369822502136,0.03011937439441681
