epoch,lr,epoch_seconds,train_step_loss,train_loss,train_acc,train_macro_f1,train_weighted_f1,train_malware_avg_f1,val_loss,val_acc,val_macro_f1,val_weighted_f1,val_malware_avg_f1,macro_f1_gap_train_minus_val,cont_gate_min,cont_gate_max,cont_gate_mean,cont_gate_std
31,0.0007802173139647414,10.537,0.31132889350624926,0.2557282603756439,0.9267855619080126,0.8886665142949319,0.9260496625642043,0.8515837986582481,0.5107909228614573,0.8694539249146758,0.8030522015915245,0.8687393117775719,0.737659061127696,0.08561431270340747,0.4280414283275604,0.515857994556427,0.47286415100097656,0.02056913636624813
32,0.0007624999999999999,10.502,0.3021679915852062,0.24897498106252558,0.9273402167420428,0.889982398571275,0.9268830323500902,0.8533383073858164,0.5730758506690276,0.8690273037542662,0.8022351525014545,0.8682557166622046,0.7364841851327698,0.08774724606982054,0.42782554030418396,0.5148317813873291,0.47275304794311523,0.02063528448343277
33,0.0007443305912866413,10.516,0.29802803698889335,0.23934562120541175,0.9308388087720795,0.8957793854119177,0.9307495468241542,0.8610462916603349,0.5432321752094165,0.8703924914675768,0.8055819866466454,0.8704414857632593,0.7409182013837401,0.09019739876527233,0.42799803614616394,0.5156213641166687,0.4723038077354431,0.020874273031949997
34,0.0007257436743268323,10.504,0.28647377632850163,0.22349843546100948,0.9357880365218876,0.9028808759645589,0.935486107916271,0.8705220565382331,0.5538914048224179,0.8727815699658703,0.8087178257052656,0.8725187053782819,0.745156241789832,0.09416305025929328,0.42700281739234924,0.5173942446708679,0.47214069962501526,0.021226391196250916
35,0.0007067746303734177,10.527,0.2836971115293901,0.2276533595942344,0.9348707227579145,0.9018527991314508,0.9347812735559219,0.8691441766197121,0.551367473236123,0.8712457337883959,0.8070864399152704,0.8713612599094155,0.7430095288548205,0.09476635921618037,0.4254855811595917,0.5182333588600159,0.47172585129737854,0.021433928981423378
36,0.0006874595680796927,10.476,0.2716821266508456,0.22467157732825993,0.9352547145660892,0.9020087651104791,0.9348930300670699,0.8693521312584164,0.556707154382211,0.8713310580204778,0.8055475269791748,0.870355693069067,0.7409576060922763,0.09646123813130436,0.42283499240875244,0.5160961747169495,0.47121745347976685,0.021791091188788414
37,0.0006678352547645297,10.525,0.2714733492024513,0.20894109641913616,0.9392012970389965,0.9079817275934636,0.9388857981077956,0.8773160812357292,0.5877573522691434,0.8727815699658703,0.8082884775323083,0.8722623550726264,0.7446122068297876,0.09969325006115537,0.4214782416820526,0.5159736275672913,0.47083625197410583,0.021720701828598976
38,0.0006479390464236974,10.366,0.2626763153415927,0.20150917168820776,0.9406519327587678,0.9102526425914476,0.9403680152881045,0.8803439678997078,0.6019104462841672,0.8738907849829352,0.8100942811251434,0.8734741993346654,0.746963052423557,0.10015836146630419,0.41966214776039124,0.5171098113059998,0.4707532823085785,0.02212127298116684
39,0.0006278088166205988,10.594,0.25145063707523146,0.20400984595330343,0.9406305998805359,0.9104396598689944,0.9405033890348037,0.8805933242697704,0.5929021488684436,0.8694539249146758,0.804018922103305,0.8694732074591451,0.7388341153259527,0.1064207377656895,0.4180777370929718,0.5164918303489685,0.4705794155597687,0.02213635854423046
40,0.000607482884391792,10.448,0.2518633544948567,0.19363781760089663,0.9432972096595272,0.9140176570523503,0.9429047675032705,0.8853639871809115,0.6290138536345836,0.870136518771331,0.804551515043527,0.869778043908679,0.7396011609075138,0.10946614200882332,0.41775429248809814,0.5161241888999939,0.4707241952419281,0.022201893851161003
41,0.0005869999413045246,10.607,0.24504304048408573,0.1871104578481456,0.9451745029439372,0.9171923388532748,0.9450173947964269,0.8896040076633357,0.6332209088086268,0.8719283276450512,0.8078827559469737,0.8719344041952936,0.7440713224247736,0.1093095829063011,0.41868680715560913,0.5162305235862732,0.4705583155155182,0.021967025473713875
42,0.0005663989778051377,10.522,0.23666041566224136,0.18374479883298378,0.9478624456011605,0.9213268468962401,0.9477307532127451,0.8951166850539564,0.6170516602008416,0.8703924914675768,0.8055497052557252,0.8703010297313207,0.7410458759615753,0.11577714164051489,0.41761741042137146,0.5182570815086365,0.4705232083797455,0.022301310673356056
43,0.0005457192089985347,10.389,0.22866515833313875,0.1778654216046687,0.9484810990698865,0.9222367349952865,0.9483499104413143,0.896315646660382,0.650980175802732,0.8680034129692833,0.802017287530925,0.867952029327913,0.7362790882762763,0.12021944746436142,0.4149472415447235,0.5179144740104675,0.4703141152858734,0.022317267954349518
44,0.0005250000000000001,10.383,0.22457710296686156,0.17297055206386105,0.9498464032767301,0.9240386851910608,0.9495674258564085,0.8987182469214146,0.6357674426593064,0.8709044368600682,0.8053995019071305,0.8703439689836598,0.7407602004950591,0.1186391832839303,0.4142269492149353,0.5167576670646667,0.4704415500164032,0.022408822551369667
45,0.0005042807910014655,10.374,0.2194557015600745,0.16520995640548203,0.9516170321699804,0.927007479493181,0.9515185545354865,0.9026766393242412,0.661084296190698,0.8691126279863481,0.8032231969654107,0.8688125541145596,0.7378584994072576,0.1237842825277703,0.41439542174339294,0.5170183181762695,0.4700230658054352,0.02256046049296856
46,0.0004836010221948623,10.388,0.21290726122142858,0.16420382706696227,0.9522783513951703,0.9279997683765749,0.9521811789413173,0.9040068022798776,0.67253761136898,0.8678327645051195,0.8012282090129896,0.8675271372153069,0.7351700862001307,0.1267715593635853,0.4118376672267914,0.5187902450561523,0.4698360860347748,0.02275276742875576
47,0.00046300005869547554,10.393,0.2074904742069197,0.15922975154122004,0.9538783172625651,0.9303874124960926,0.953770133880373,0.9071832166614567,0.6746695550635406,0.870136518771331,0.8050092901823304,0.8699847551386263,0.740268381448557,0.12537812231376222,0.41009843349456787,0.5209659934043884,0.4696657359600067,0.023076733574271202
48,0.0004425171156082081,10.367,0.20244951237844053,0.15094350584691188,0.9559262735728304,0.9334074199720439,0.9557780489598268,0.9112098932960585,0.6872749436430556,0.8700511945392492,0.8044308602889987,0.8696041049111988,0.7395256097020523,0.12897655968304522,0.4114654064178467,0.5194908976554871,0.46957340836524963,0.023015378043055534
49,0.0004221911833794011,10.35,0.2023354090577924,0.14490447778228363,0.9578248997354724,0.9363396646903317,0.9577259307103181,0.9151195529204422,0.7085273874904515,0.8688566552901024,0.8031838209332791,0.8688232081002001,0.737834466146082,0.13315584375705258,0.40868377685546875,0.519432008266449,0.4693438410758972,0.023224491626024246
50,0.0004020609535763026,10.327,0.1923609359283803,0.14601319740937324,0.9553289529823363,0.9321332537871175,0.9549764046411455,0.9095181161606011,0.7167593154484094,0.870136518771331,0.8043038046112524,0.8696655299031341,0.7392708803311479,0.12782944917586514,0.4071026146411896,0.519082248210907,0.46926528215408325,0.023289769887924194
